#Wave		#Intensity
3637.572266	22007.816406
3636.811523	22254.541016
3636.049805	21807.527344
3635.289063	21981.367188
3634.528320	21813.179688
3633.766602	21882.488281
3633.005859	21951.771484
3632.244141	22033.693359
3631.482422	21546.005859
3630.720703	21979.150391
3629.958984	21988.269531
3629.197266	22152.363281
3628.434570	22072.906250
3627.672852	21939.722656
3626.910156	21689.613281
3626.147461	21935.828125
3625.384766	21932.300781
3624.622070	22121.519531
3623.859375	21858.904297
3623.096680	21890.134766
3622.333984	21990.835938
3621.570313	22303.074219
3620.806641	21926.935547
3620.043945	21951.820313
3619.280273	21926.197266
3618.516602	21913.203125
3617.752930	21969.628906
3616.988281	21966.095703
3616.224609	22006.722656
3615.459961	22214.480469
3614.696289	22251.898438
3613.931641	22043.398438
3613.166992	22014.636719
3612.402344	22124.554688
3611.637695	21944.533203
3610.873047	22410.449219
3610.107422	21865.025391
3609.342773	21946.548828
3608.577148	22116.220703
3607.811523	22528.281250
3607.045898	22272.810547
3606.280273	22011.125000
3605.514648	21985.556641
3604.749023	22000.900391
3603.982422	21846.351563
3603.216797	22264.345703
3602.450195	22119.236328
3601.683594	22181.716797
3600.916992	22190.724609
3600.150391	21872.802734
3599.383789	22035.867188
3598.617188	22437.710938
3597.849609	21925.093750
3597.083008	22047.228516
3596.315430	21996.568359
3595.547852	21977.328125
3594.780273	22093.115234
3594.012695	22328.166016
3593.245117	21929.060547
3592.477539	22299.015625
3591.708984	22254.636719
3590.941406	22022.021484
3590.172852	22018.480469
3589.404297	21908.298828
3588.635742	22143.109375
3587.867188	22271.238281
3587.098633	22120.314453
3586.330078	22383.187500
3585.560547	22047.388672
3584.791992	22366.587891
3584.022461	22331.662109
3583.252930	21964.707031
3582.483398	22246.181641
3581.713867	22530.697266
3580.944336	21819.482422
3580.174805	21731.453125
3579.404297	22100.419922
3578.634766	22265.855469
3577.864258	22033.863281
3577.093750	22070.990234
3576.323242	22286.394531
3575.552734	22126.441406
3574.782227	22232.324219
3574.010742	22066.175781
3573.240234	22378.343750
3572.468750	22180.970703
3571.698242	22283.650391
3570.926758	22286.316406
3570.155273	22035.945313
3569.383789	22101.115234
3568.611328	22128.791016
3567.839844	22334.431641
3567.067383	22274.646484
3566.295898	22186.787109
3565.523438	22492.187500
3564.750977	22335.671875
3563.978516	22310.240234
3563.206055	22359.683594
3562.433594	22483.960938
3561.660156	22442.925781
3560.887695	22174.296875
3560.114258	22024.214844
3559.341797	22491.320313
3558.568359	22291.373047
3557.794922	22465.392578
3557.020508	22514.740234
3556.247070	22246.357422
3555.473633	22628.960938
3554.699219	22513.222656
3553.925781	22257.419922
3553.151367	22499.755859
3552.376953	22275.160156
3551.602539	22181.333984
3550.828125	22286.666016
3550.052734	22102.652344
3549.278320	22565.650391
3548.502930	22313.234375
3547.728516	22213.255859
3546.953125	22505.025391
3546.177734	22495.189453
3545.402344	22062.687500
3544.626953	22593.605469
3543.850586	22478.125000
3543.075195	22222.894531
3542.298828	22706.941406
3541.523438	22467.281250
3540.747070	22513.347656
3539.970703	22689.779297
3539.194336	22521.625000
3538.417969	22698.000000
3537.640625	22762.611328
3536.864258	22613.140625
3536.086914	22777.003906
3535.309570	22674.097656
3534.533203	22456.492188
3533.755859	22375.371094
3532.977539	22889.451172
3532.200195	22482.851563
3531.422852	22906.880859
3530.644531	22714.195313
3529.867188	22701.250000
3529.088867	22679.013672
3528.310547	22669.173828
3527.532227	22764.611328
3526.753906	22531.855469
3525.975586	22559.185547
3525.196289	22973.369141
3524.417969	22694.273438
3523.638672	22545.208984
3522.859375	22922.072266
3522.080078	22807.041016
3521.300781	23180.646484
3520.521484	22425.585938
3519.742188	23102.087891
3518.962891	22730.554688
3518.182617	22875.240234
3517.402344	23084.765625
3516.623047	22731.947266
3515.842773	22688.136719
3515.062500	22622.718750
3514.281250	22566.585938
3513.500977	22982.847656
3512.720703	22568.587891
3511.939453	22768.664063
3511.158203	22663.166016
3510.376953	22863.160156
3509.596680	22896.501953
3508.814453	22639.894531
3508.033203	23502.845703
3507.251953	23104.382813
3506.469727	22764.623047
3505.688477	22625.333984
3504.906250	22994.613281
3504.124023	22849.167969
3503.341797	22833.167969
3502.559570	22835.658203
3501.777344	22496.265625
3500.994141	23006.923828
3500.211914	23037.091797
3499.428711	23144.212891
3498.646484	22786.519531
3497.863281	22967.505859
3497.080078	22825.345703
3496.295898	22873.976563
3495.512695	22888.753906
3494.729492	23171.095703
3493.945313	22958.267578
3493.162109	22893.083984
3492.377930	23150.695313
3491.593750	22799.660156
3490.809570	22977.304688
3490.025391	22896.794922
3489.240234	23197.246094
3488.456055	22800.353516
3487.670898	22808.970703
3486.886719	22968.042969
3486.101563	23145.484375
3485.316406	22939.167969
3484.531250	23012.207031
3483.745117	23017.710938
3482.959961	22655.037109
3482.174805	22577.771484
3481.388672	23064.880859
3480.602539	23180.771484
3479.816406	22628.201172
3479.030273	23059.884766
3478.244141	22976.480469
3477.458008	23086.177734
3476.671875	23149.876953
3475.884766	22821.402344
3475.098633	23102.609375
3474.311523	22832.437500
3473.524414	22981.875000
3472.737305	22935.314453
3471.950195	23106.115234
3471.162109	23178.916016
3470.375000	22875.285156
3469.586914	22960.337891
3468.799805	22742.496094
3468.011719	23234.357422
3467.223633	22762.705078
3466.435547	23263.578125
3465.647461	23461.617188
3464.858398	23375.308594
3464.070313	22894.765625
3463.281250	23095.822266
3462.493164	22930.175781
3461.704102	22960.089844
3460.915039	23243.503906
3460.125977	23126.771484
3459.335938	22945.957031
3458.546875	23033.851563
3457.757813	22941.628906
3456.967773	23008.130859
3456.177734	23108.177734
3455.387695	23308.869141
3454.597656	23180.052734
3453.807617	23072.626953
3453.017578	22943.888672
3452.226563	22845.681641
3451.436523	22906.023438
3450.645508	22768.228516
3449.854492	22904.750000
3449.063477	23190.527344
3448.272461	22973.542969
3447.481445	23116.054688
3446.690430	22856.513672
3445.898438	22865.015625
3445.107422	23022.697266
3444.315430	22504.552734
3443.523438	23197.904297
3442.731445	23069.406250
3441.939453	23287.802734
3441.147461	23101.531250
3440.355469	22769.324219
3439.562500	23285.687500
3438.770508	23075.179688
3437.977539	22943.783203
3437.184570	23146.787109
3436.391602	22948.558594
3435.598633	23187.957031
3434.804688	23211.570313
3434.011719	23046.839844
3433.217773	23334.701172
3432.424805	23488.855469
3431.630859	23184.492188
3430.836914	23041.119141
3430.042969	23289.335938
3429.249023	23400.910156
3428.454102	23306.117188
3427.660156	23096.070313
3426.865234	23043.822266
3426.071289	23094.705078
3425.276367	23300.218750
3424.481445	22826.537109
3423.686523	23053.246094
3422.891602	22825.253906
3422.095703	23273.105469
3421.300781	23208.763672
3420.504883	23062.648438
3419.708984	23280.046875
3418.913086	23009.800781
3418.117188	23133.271484
3417.321289	23081.109375
3416.525391	23174.257813
3415.728516	23206.847656
3414.932617	23151.671875
3414.135742	23226.609375
3413.338867	23020.197266
3412.541992	23276.601563
3411.745117	23602.472656
3410.948242	23018.156250
3410.151367	22893.531250
3409.353516	23264.644531
3408.556641	23402.939453
3407.758789	23184.640625
3406.960938	23319.880859
3406.163086	23074.478516
3405.365234	23137.208984
3404.567383	23193.878906
3403.768555	23220.337891
3402.970703	23406.777344
3402.171875	23203.810547
3401.373047	23145.757813
3400.574219	23169.189453
3399.775391	23467.132813
3398.976563	23089.343750
3398.177734	23360.060547
3397.377930	23256.798828
3396.579102	23442.986328
3395.779297	23246.298828
3394.979492	23332.972656
3394.179688	23621.511719
3393.379883	23286.296875
3392.580078	23258.451172
3391.780273	23302.898438
3390.979492	23178.691406
3390.178711	23187.005859
3389.378906	23065.867188
3388.578125	23486.556641
3387.777344	23380.455078
3386.976563	23719.714844
3386.174805	23351.871094
3385.374023	23423.312500
3384.572266	23332.326172
3383.771484	23415.773438
3382.969727	23526.253906
3382.167969	23507.437500
3381.366211	23548.738281
3380.564453	23617.070313
3379.761719	23502.099609
3378.959961	23675.560547
3378.157227	23554.607422
3377.354492	23646.917969
3376.552734	23601.074219
3375.750000	23360.101563
3374.946289	23488.417969
3374.143555	23571.673828
3373.340820	23270.804688
3372.537109	23459.076172
3371.733398	23689.285156
3370.930664	23637.482422
3370.126953	23495.732422
3369.323242	23782.789063
3368.518555	23536.134766
3367.714844	23634.257813
3366.911133	23330.763672
3366.106445	23312.027344
3365.301758	23461.066406
3364.497070	23466.277344
